URL,Price,Rooms,Baths,Area,Lat,Lon,Floor,Finishing,Governate,Neighbourhood
https://aqarmap.com.eg/ar/listing/6627329-for-sale-cairo-6th-of-october-hadaeq-october-el-fardoos-city-al-fardoos-st/,4400000,3,2,192,29.948675,31.04437,4,اكسترا سوبر لوكس,القاهرة الكبرى, حي الكوثر
https://aqarmap.com.eg/ar/listing/6627419-for-sale-red-sea-hurghada-city-downtownn/,3820000,1,1,70,27.258013,33.807432,4,سوبر لوكس,القاهرة الكبرى, حي الكوثر
https://aqarmap.com.eg/ar/listing/6627385-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-horus-compound-el-mokhabarat/,3000000,3,1,105,29.958194,30.967466,1,نصف تشطيب,القاهرة الكبرى, كمبوند حورس 
https://aqarmap.com.eg/ar/listing/6627289-for-sale-cairo-6th-of-october-el-hay-el-motamyz-fourth-touristic-village-ahmed-zaki-abaza-st/,8000000,3,2,270,29.99626,30.983945,1,سوبر لوكس,القاهرة الكبرى, حي الكوثر
https://aqarmap.com.eg/ar/listing/6627406-for-sale-red-sea-hurghada-city-downtownn/,3305820,1,1,70,27.258013,33.807432,1,سوبر لوكس,البحر الأحمر, وسط البلد 
https://aqarmap.com.eg/ar/listing/6627173-for-sale-cairo-badr-city-hai-el-safwa-second-neighborhood-second-neighborhood-el-imam-el-termzy-st/,1200000,3,2,130,30.157877,31.709043,2,نصف تشطيب,القاهرة الكبرى, حي الكوثر
https://aqarmap.com.eg/ar/listing/6627366-for-sale-cairo-new-cairo-el-banafsg-el-banafsag-omarat-al-gabri-st/,6500000,3,2,200,30.034311,31.461851,4,اكسترا سوبر لوكس,القاهرة الكبرى, شارع الجابري
https://aqarmap.com.eg/ar/listing/6627079-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-bloomfields/,5000000,3,3,149,30.072348,31.643125,2,نصف تشطيب,القاهرة الكبرى, كمبوند بلوم فيلدز 
https://aqarmap.com.eg/ar/listing/6627383-for-sale-cairo-new-cairo-compounds-dar-misr-el-koronfel/,4350000,3,3,140,30.06284,31.522275,1,سوبر لوكس,القاهرة الكبرى, دار مصر القرنفل
https://aqarmap.com.eg/ar/listing/6583403-for-sale-cairo-new-cairo-bait-el-watan-fifth-neighborhood/,3876000,3,3,162,30.06284,31.566221,0,نصف تشطيب,القاهرة الكبرى, الحي الخامس
https://aqarmap.com.eg/ar/listing/6627279-for-sale-cairo-6th-of-october-el-tawsaat-el-shamalya-ltws-t-lsyhy-lshmly/,4000000,3,3,260,30.005774,30.94,1,نصف تشطيب,القاهرة الكبرى, التوسعات السياحية الشمالية
https://aqarmap.com.eg/ar/listing/6627238-for-sale-cairo-6th-of-october-el-hay-el-motamyz-first-touristic-village-el-shaheed-mohammed-abdul-latif-alshimi-st/,7000000,4,3,300,29.986745,30.983945,2,اكسترا سوبر لوكس,القاهرة الكبرى, شارع الشهيد محمد عبد اللطيف الشيمي
https://aqarmap.com.eg/ar/listing/6627335-for-sale-suez-suez-city-suez-city/,975000,3,2,120,29.958194,32.544004,0,بدون تشطيب,السويس, مدينة السويس
https://aqarmap.com.eg/ar/listing/6627434-for-sale-cairo-6th-of-october-hadaeq-october-mosalsal-4/,2800000,3,3,215,29.891543,30.841123,2,بدون تشطيب,القاهرة الكبرى, مسلسل 4
https://aqarmap.com.eg/ar/listing/6627286-for-sale-cairo-el-mohandesen-shareaa-el-sudan/,1850000,2,1,105,30.081855,31.209165,8,نصف تشطيب,القاهرة الكبرى, شارع السودان
https://aqarmap.com.eg/ar/listing/6627398-for-sale-red-sea-hurghada-city-downtownn/,3200000,1,1,63,27.258013,33.807432,1,سوبر لوكس,البحر الأحمر, وسط البلد 
https://aqarmap.com.eg/ar/listing/6627206-for-sale-cairo-new-cairo-compounds-sarai-croons/,2482130,1,1,61,30.11037,31.692563,5,بدون تشطيب,القاهرة الكبرى, حي الكوثر
https://aqarmap.com.eg/ar/listing/6627356-for-sale-cairo-new-cairo-south-investors-el-mostashar-mohamed-ayoub-st/,11500000,3,2,191,30.005774,31.47833,1,اكسترا سوبر لوكس,القاهرة الكبرى, حي الكوثر
https://aqarmap.com.eg/ar/listing/6627378-for-sale-red-sea-hurghada-city-downtownn/,3150000,1,1,63,27.258013,33.807432,1,سوبر لوكس,البحر الأحمر, وسط البلد 
https://aqarmap.com.eg/ar/listing/6627367-for-sale-red-sea-hurghada-city-downtownn/,2550000,1,1,50,27.258013,33.807432,1,سوبر لوكس,البحر الأحمر, وسط البلد 
https://aqarmap.com.eg/ar/listing/6627352-for-sale-red-sea-hurghada-city-downtownn/,2457000,1,1,45,27.258013,33.807432,1,سوبر لوكس,البحر الأحمر, وسط البلد 
https://aqarmap.com.eg/ar/listing/6627284-for-sale-red-sea-hurghada-city-downtownn/,2373000,1,1,41,27.258013,33.807432,0,سوبر لوكس,البحر الأحمر, وسط البلد 
https://aqarmap.com.eg/ar/listing/6627490-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-lake-front/,1000000,3,3,157,29.948675,31.071836,2,نصف تشطيب,القاهرة الكبرى, كمبوند ليك فرنت 
https://aqarmap.com.eg/ar/listing/6593202-for-sale-cairo-el-sheikh-zayed-city-compounds-zayed-heights-compound/,7250000,3,3,240,30.024799,30.972959,3,اكسترا سوبر لوكس,القاهرة الكبرى, كمبوند زايد هايتس
https://aqarmap.com.eg/ar/listing/6627200-for-sale-cairo-6th-of-october-compounds-club-hills-residence-hdp/,10754839,3,3,138,30.015287,31.016904,2,نصف تشطيب,القاهرة الكبرى, كلوب هيلز ريزيدنس 
https://aqarmap.com.eg/ar/listing/6610183-for-sale-cairo-nasr-city-9th-zone-el-sawaf-st/,6200000,3,3,270,30.053331,31.37396,4,اكسترا سوبر لوكس,القاهرة الكبرى, شارع الصواف
https://aqarmap.com.eg/ar/listing/6627439-for-sale-cairo-6th-of-october-compounds/,3446000,3,2,126,29.967712,31.016904,3,نصف تشطيب,القاهرة الكبرى, كمبوند جاردن سيتي
https://aqarmap.com.eg/ar/listing/6627122-for-sale-alexandria-smouha-Muruj/,9680000,3,1,176,31.206603,29.96771,13,اكسترا سوبر لوكس,الاسكندرية, مروج
https://aqarmap.com.eg/ar/listing/6627307-for-sale-cairo-new-cairo-compounds-the-icon-gardens-compound-style-home/,5440000,2,2,115,29.967712,31.511289,5,نصف تشطيب,القاهرة الكبرى, كمبوند ذا ايكون جاردنز 
https://aqarmap.com.eg/ar/listing/6627055-for-sale-cairo-new-cairo-compounds-sarai-taval-sarai/,5500000,2,2,144,30.100866,31.68707,0,بدون تشطيب,القاهرة الكبرى, تافال 
https://aqarmap.com.eg/ar/listing/6627208-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-address-home-2-compound-arkan/,4256000,3,3,133,29.948675,31.06085,2,نصف تشطيب,القاهرة الكبرى, كمبوند ادريس هوم 2 
https://aqarmap.com.eg/ar/listing/6627136-for-sale-cairo-6th-of-october-new-october/,4277700,3,3,270,29.891543,30.841123,1,بدون تشطيب,القاهرة الكبرى, أكتوبر الجديدة
https://aqarmap.com.eg/ar/listing/6603459-for-sale-cairo-el-sheikh-zayed-city-compounds-kmbwnd-fyldj-wyst-dr-llttwyr/,12533401,3,3,167,30.043821,31.022397,3,سوبر لوكس,القاهرة الكبرى, كمبوند فيلدج ويست 
https://aqarmap.com.eg/ar/listing/6593940-for-sale-cairo-6th-of-october-compounds-kmbwnd-jm-lqhr/,6300000,4,4,300,30.034311,30.961973,4,نصف تشطيب,القاهرة الكبرى, كمبوند جامعة القاهرة
https://aqarmap.com.eg/ar/listing/6610334-for-sale-cairo-6th-of-october-compounds-kyn/,7000000,3,2,130,30.005774,30.901548,1,اكسترا سوبر لوكس,القاهرة الكبرى, كمبوند كيان 
https://aqarmap.com.eg/ar/listing/6627304-for-sale-cairo-6th-of-october-el-ahyaa-neighborhood-11th/,5800000,4,3,285,29.967712,30.907041,3,سوبر لوكس,القاهرة الكبرى, الحي الحادي عشر
https://aqarmap.com.eg/ar/listing/6627219-for-sale-cairo-6th-of-october-compounds-el-sokareya/,1680000,3,1,125,29.929635,30.929014,2,نصف تشطيب,القاهرة الكبرى, حي الكوثر
https://aqarmap.com.eg/ar/listing/6627159-for-sale-cairo-new-cairo-compounds-kmbwnd-kryk-twn-il-cazar/,13800000,3,3,165,30.091361,31.511289,5,بدون تشطيب,القاهرة الكبرى, كمبوند كريك تاون 
https://aqarmap.com.eg/ar/listing/6610522-for-sale-cairo-new-cairo-compounds-stwn-ryzydns-by-ar-y-llttwyr/,6800000,2,3,128,29.986745,31.379453,0,اكسترا سوبر لوكس,القاهرة الكبرى, ستون ريزيدنس 
https://aqarmap.com.eg/ar/listing/6588276-for-sale-cairo-al-oubour-el-hay-el-khames-amir-el-sobky-st/,4400000,3,2,175,30.23384,31.467344,2,اكسترا سوبر لوكس,القاهرة الكبرى, حي الكوثر
https://aqarmap.com.eg/ar/listing/6627232-for-sale-alexandria-smouha-Muruj/,12720000,4,3,212,31.206603,29.96771,13,اكسترا سوبر لوكس,الاسكندرية, مروج
https://aqarmap.com.eg/ar/listing/6627218-for-sale-cairo-6th-of-october-el-ahyaa-neighborhood-2nd-divided-from-al-kafrawei-st/,1700000,2,1,125,29.958194,30.929014,1,سوبر لوكس,القاهرة الكبرى, حي الكوثر
https://aqarmap.com.eg/ar/listing/6627268-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-hay-el-ashgar/,3000000,2,1,86,29.958194,31.06085,2,اكسترا سوبر لوكس,القاهرة الكبرى, حي الأشجار 
https://aqarmap.com.eg/ar/listing/6627278-for-sale-cairo-6th-of-october-el-tawsaat-el-shamalya-touristic-second-area/,4500000,3,2,160,30.005774,30.950986,2,سوبر لوكس,القاهرة الكبرى, المنطقه الثانيه السياحيه
https://aqarmap.com.eg/ar/listing/6590711-for-sale-cairo-nasr-city-hay-el-sefarat-al-sahaba-al-keram-st/,4100000,3,2,175,30.043821,31.341001,4,سوبر لوكس,القاهرة الكبرى, حي الكوثر
https://aqarmap.com.eg/ar/listing/6585785-for-sale-alexandria-smouha-ademon-fremon-st/,6500000,3,2,180,31.215999,29.940244,1,اكسترا سوبر لوكس,القاهرة الكبرى, حي الكوثر
https://aqarmap.com.eg/ar/listing/6583492-for-sale-cairo-new-cairo-bait-el-watan-shml-byt-lwtn/,540000,3,2,15,30.081855,31.549741,3,نصف تشطيب,القاهرة الكبرى, شمال بيت الوطن
https://aqarmap.com.eg/ar/listing/6627290-for-sale-cairo-el-maadi-compounds-ashgar-darna/,3400000,2,2,118,29.986745,31.319028,8,سوبر لوكس,القاهرة الكبرى, كمبوند أشجار دارنا 
https://aqarmap.com.eg/ar/listing/6384553-for-sale-cairo-el-shorouk-compounds-al-burouj-compound-imkan/,4450000,3,3,132,30.195866,31.659604,2,اكسترا سوبر لوكس,القاهرة الكبرى, كمبوند البروج 
https://aqarmap.com.eg/ar/listing/6627221-for-sale-cairo-el-mohandesen-shr-jm-ldwl-l-rby/,5500000,2,3,130,30.053331,31.192686,5,بدون تشطيب,القاهرة الكبرى, شارع جامعة الدول العربية
https://aqarmap.com.eg/ar/listing/6627253-for-sale-cairo-ain-shams-alf-maskn/,1400000,3,1,110,30.138877,31.324521,13,سوبر لوكس,القاهرة الكبرى, شارع عبد المحسن الوسيمي
https://aqarmap.com.eg/ar/listing/6540812-for-sale-cairo-new-cairo-compounds-sarai-esse-residence-sarai/,1730000,1,1,49,30.100866,31.698057,4,نصف تشطيب,القاهرة الكبرى, حي الكوثر
https://aqarmap.com.eg/ar/listing/6627189-for-sale-cairo-new-administrative-capital-r7-the-capital-way/,9429000,2,2,120,29.967712,31.736509,5,نصف تشطيب,القاهرة الكبرى, كمبوند ذا كابيتال واي 
https://aqarmap.com.eg/ar/listing/6627350-for-sale-cairo-6th-of-october-compounds-creek-park/,2500000,2,1,130,29.99626,30.907041,1,نصف تشطيب,القاهرة الكبرى, كمبوند كريك بارك 
https://aqarmap.com.eg/ar/listing/6627166-for-sale-cairo-new-cairo-compounds-fifth-square/,17348000,3,3,160,30.053331,31.533262,5,اكسترا سوبر لوكس,القاهرة الكبرى, كمبوند فيفث سكوير 
https://aqarmap.com.eg/ar/listing/6627034-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-lavenir/,5000000,3,3,160,30.06284,31.621152,2,نصف تشطيب,القاهرة الكبرى, كمبوند لافينير 
https://aqarmap.com.eg/ar/listing/6627049-for-sale-cairo-hadayek-el-ahram-mntq-n/,1600000,2,2,96,29.958194,31.093809,3,اكسترا سوبر لوكس,القاهرة الكبرى, منطقة ن
https://aqarmap.com.eg/ar/listing/6503125-for-sale-cairo-mokattam-el-hadabah-el-wosta-el-mantaqa-el-talta-el-hadaba-al-wosta-road/,2902500,3,2,135,30.015287,31.280576,1,نصف تشطيب,القاهرة الكبرى, طريق الهضبة الوسطي
https://aqarmap.com.eg/ar/listing/6503518-for-sale-cairo-nasr-city-el-hay-el-sabea-ahmed-hassan-el-zayat-st/,3500000,2,2,140,30.043821,31.330015,10,سوبر لوكس,القاهرة الكبرى, شارع أحمد حسن الزيات
https://aqarmap.com.eg/ar/listing/6585637-for-sale-cairo-new-cairo-el-narges-el-narges-5-moushir-ahmed-ismail-st/,6600000,4,3,350,30.015287,31.456357,0,نصف تشطيب,القاهرة الكبرى, حي الكوثر
https://aqarmap.com.eg/ar/listing/6627132-for-sale-cairo-badr-city-hai-el-ashgar-featured-neighborhood-bait-el-watan/,1500000,3,2,140,30.119873,31.731016,1,بدون تشطيب,القاهرة الكبرى, بيت الوطن
https://aqarmap.com.eg/ar/listing/6363344-for-sale-cairo-new-cairo-compounds-brwmynd-ryzydns-wdy-djl-llttwyr/,3620000,3,3,255,29.986745,31.527769,1,نصف تشطيب,القاهرة الكبرى, حي الكوثر
https://aqarmap.com.eg/ar/listing/6485017-for-sale-cairo-el-sheikh-zayed-city-lshykh-zyd-ljdyd-the-estates-residences-sodic/,3000000,2,1,117,30.081855,30.874082,1,اكسترا سوبر لوكس,القاهرة الكبرى, حي الكوثر
https://aqarmap.com.eg/ar/listing/6627153-for-sale-cairo-6th-of-october-compounds-tala/,5900000,4,3,233,29.986745,30.918027,1,نصف تشطيب,القاهرة الكبرى, كمبوند تاله 
https://aqarmap.com.eg/ar/listing/6172684-for-sale-cairo-new-heliopolis-compounds-talala-compound-madinet-masr/,3890000,2,1,115,30.138877,31.68707,4,اكسترا سوبر لوكس,القاهرة الكبرى, كمبوند طلالة 
https://aqarmap.com.eg/ar/listing/6610619-for-sale-cairo-new-cairo-el-banafsg-el-banafsag-omarat-qt-342/,9750000,3,4,335,30.034311,31.467344,1,اكسترا سوبر لوكس,القاهرة الكبرى, قطعة 342
https://aqarmap.com.eg/ar/listing/6576859-for-sale-cairo-hadayek-el-ahram-lmntq-w/,3650000,3,3,215,29.967712,31.104795,3,اكسترا سوبر لوكس,القاهرة الكبرى, المنطقة و
https://aqarmap.com.eg/ar/listing/6313759-for-sale-cairo-new-cairo-compounds-mwntn-fyw-y-syty-club-park-mountain-view-icity/,5200000,3,3,165,30.081855,31.571714,1,نصف تشطيب,القاهرة الكبرى, كلوب بارك 
https://aqarmap.com.eg/ar/listing/6484963-for-sale-cairo-el-sheikh-zayed-city-compounds-kmbwnd-fyldj-wyst-dr-llttwyr/,4000000,4,3,167,30.043821,31.022397,1,اكسترا سوبر لوكس,القاهرة الكبرى, حي الكوثر
https://aqarmap.com.eg/ar/listing/6553702-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-lavenir/,4000000,3,3,160,30.06284,31.621152,3,نصف تشطيب,القاهرة الكبرى, كمبوند لافينير 
https://aqarmap.com.eg/ar/listing/6540866-for-sale-cairo-6th-of-october-hadaeq-october-tryq-hmd-zwyl/,1600000,2,1,80,29.948675,31.055356,3,سوبر لوكس,القاهرة الكبرى, طريق احمد زويل
https://aqarmap.com.eg/ar/listing/6517472-for-sale-cairo-new-cairo-compounds-gardenia-hights-abo-el-hawl-abo-el-hawl-2/,5000000,3,2,180,29.986745,31.467344,0,اكسترا سوبر لوكس,القاهرة الكبرى, ابو الهول 2
https://aqarmap.com.eg/ar/listing/6547986-for-sale-cairo-new-cairo-compounds-sarai-esse-residence-sarai/,3870000,2,1,112,30.100866,31.698057,1,نصف تشطيب,القاهرة الكبرى, ايس ريزيدنس 
https://aqarmap.com.eg/ar/listing/6541273-for-sale-cairo-new-cairo-el-ahyaa-fifth-neighborhood-akhnaton-st/,7200000,3,3,200,30.005774,31.417905,1,اكسترا سوبر لوكس,القاهرة الكبرى, شارع اخناتون
https://aqarmap.com.eg/ar/listing/6402507-for-sale-cairo-mokattam-lhdb-l-ly-diplomats-neighborhood%20-al-ahram-st/,3900000,3,2,170,30.015287,31.286069,2,نصف تشطيب,القاهرة الكبرى, شارع الأهرام
https://aqarmap.com.eg/ar/listing/6480986-for-sale-cairo-imbaba-jasmine-gardens/,1850000,2,1,105,30.081855,31.209165,3,نصف تشطيب,القاهرة الكبرى, كمبوند الياسمين جاردنز
https://aqarmap.com.eg/ar/listing/6585303-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-address-home-compound-arkan/,3075000,3,3,123,29.920113,31.071836,3,بدون تشطيب,القاهرة الكبرى, كمبوند ادريس هوم 
https://aqarmap.com.eg/ar/listing/6626997-for-sale-cairo-6th-of-october-compounds-kmbwnd-b-twn-ryl-styt-llttwyr/,7435500,6,6,440,29.891543,30.841123,1,بدون تشطيب,القاهرة الكبرى, كمبوند أب تاون أكتوبر
https://aqarmap.com.eg/ar/listing/6627294-for-sale-cairo-el-maadi-compounds-el-baron-city/,3500000,3,2,135,29.986745,31.335508,1,اكسترا سوبر لوكس,القاهرة الكبرى, كمبوند البارون سيتي 
https://aqarmap.com.eg/ar/listing/6627186-for-sale-cairo-6th-of-october-compounds-garden-lakes-compound-hyde-park-waterside/,5200000,3,3,152,29.99626,31.027891,1,نصف تشطيب,القاهرة الكبرى, واترسايد 
https://aqarmap.com.eg/ar/listing/6627102-for-sale-alexandria-smouha-Muruj/,6000000,3,1,161,31.206603,29.96771,13,سوبر لوكس,الاسكندرية, مروج
https://aqarmap.com.eg/ar/listing/6574534-for-sale-cairo-new-cairo-compounds-tag-city-origami-gardens-taj-city-compound/,6517000,3,2,156,30.072348,31.401426,2,نصف تشطيب,القاهرة الكبرى, أوريجامي جاردنز 
https://aqarmap.com.eg/ar/listing/6033234-for-sale-cairo-heliopolis-el-korba-nazih-khalifa-st/,6500000,3,2,192,30.091361,31.324521,1,نصف تشطيب,القاهرة الكبرى, حي الكوثر
https://aqarmap.com.eg/ar/listing/6503876-for-sale-cairo-new-cairo-compounds-stwn-ryzydns-by-ar-y-llttwyr/,6100000,3,3,200,29.986745,31.379453,1,نصف تشطيب,القاهرة الكبرى, ستون ريزيدنس 
https://aqarmap.com.eg/ar/listing/6627022-for-sale-cairo-6th-of-october-compounds-kmbwnd-b-twn-ryl-styt-llttwyr/,3888600,3,3,170,29.891543,30.841123,1,بدون تشطيب,القاهرة الكبرى, كمبوند أب تاون أكتوبر
https://aqarmap.com.eg/ar/listing/6627198-for-sale-cairo-6th-of-october-compounds-murooj/,6750000,3,3,174,30.005774,30.950986,3,نصف تشطيب,القاهرة الكبرى, كمبوند مروج 
https://aqarmap.com.eg/ar/listing/6605151-for-sale-cairo-6th-of-october-compounds-kmbwnd-b-twn-ryl-styt-llttwyr/,3715000,3,3,170,29.891543,30.841123,1,بدون تشطيب,القاهرة الكبرى, كمبوند أب تاون أكتوبر
https://aqarmap.com.eg/ar/listing/6583199-for-sale-cairo-new-cairo-el-lotus-lotus-south/,4500000,3,2,145,30.024799,31.516782,5,سوبر لوكس,القاهرة الكبرى, اللوتس الجنوبيه
https://aqarmap.com.eg/ar/listing/6580858-for-sale-cairo-new-cairo-el-andalous-al-andalus-1/,4800000,3,3,180,29.99626,31.511289,3,نصف تشطيب,القاهرة الكبرى, الأندلس 1
https://aqarmap.com.eg/ar/listing/6627096-for-sale-cairo-el-matarya-teraat-el-gabal-st./,2100000,2,1,135,30.11037,31.302549,12,اكسترا سوبر لوكس,القاهرة الكبرى, شارع ترعة الجبل
https://aqarmap.com.eg/ar/listing/6627031-for-sale-cairo-6th-of-october-hadaeq-october-tryq-hmd-zwyl/,6336000,3,3,198,29.948675,31.055356,3,بدون تشطيب,القاهرة الكبرى, طريق احمد زويل
https://aqarmap.com.eg/ar/listing/6627165-for-sale-cairo-6th-of-october-el-ahyaa-neighborhood-5th-street-48/,1850000,3,1,135,29.948675,30.923521,4,نصف تشطيب,القاهرة الكبرى, شارع 48
https://aqarmap.com.eg/ar/listing/6574650-for-sale-cairo-badr-city-hai-el-ashgar-featured-neighborhood-bait-el-watan/,1300000,3,2,140,30.119873,31.731016,1,نصف تشطيب,القاهرة الكبرى, بيت الوطن
https://aqarmap.com.eg/ar/listing/6623517-for-sale-cairo-faisal-shareaa-el-eshren/,1650000,3,2,150,30.015287,31.181699,6,سوبر لوكس,القاهرة الكبرى, شارع العشرين
https://aqarmap.com.eg/ar/listing/6543038-for-sale-cairo-6th-of-october-compounds-the-crown/,1550000,2,1,80,29.99626,31.038877,4,اكسترا سوبر لوكس,القاهرة الكبرى, حي الكوثر
https://aqarmap.com.eg/ar/listing/6583340-for-sale-cairo-new-cairo-dar-misr-dar-misr-el-andalous/,5320000,3,3,195,29.977228,31.516782,3,بدون تشطيب,القاهرة الكبرى, دار مصر الأندلس
https://aqarmap.com.eg/ar/listing/6567106-for-sale-cairo-heliopolis-roxy-square-al-ahram-st/,7200000,3,2,220,30.091361,31.319028,4,سوبر لوكس,القاهرة الكبرى, حي الكوثر
https://aqarmap.com.eg/ar/listing/6627178-for-sale-cairo-6th-of-october-ganob-el-ahyaaa-hay-el-andalous/,2200000,3,3,125,29.948675,30.94,1,نصف تشطيب,القاهرة الكبرى, حي الكوثر
https://aqarmap.com.eg/ar/listing/6574692-for-sale-cairo-new-cairo-compounds-sarai-club-views-sarai-compound/,3460000,1,1,50,30.091361,31.698057,1,نصف تشطيب,القاهرة الكبرى, كلوب فيوز 
https://aqarmap.com.eg/ar/listing/6567421-for-sale-cairo-new-cairo-compounds-capital-gardens/,7500000,3,4,207,30.091361,31.692563,1,نصف تشطيب,القاهرة الكبرى, كمبوند كابيتال جاردنز 
https://aqarmap.com.eg/ar/listing/6556442-for-sale-cairo-heliopolis-shareaa-el-nozha/,5300000,3,2,165,30.091361,31.335508,6,اكسترا سوبر لوكس,القاهرة الكبرى, شارع النزهة
https://aqarmap.com.eg/ar/listing/6569355-for-sale-cairo-badr-city-hai-el-ashgar-featured-neighborhood-bait-el-watan/,1700000,3,2,150,30.119873,31.731016,2,سوبر لوكس,القاهرة الكبرى, بيت الوطن
https://aqarmap.com.eg/ar/listing/6525270-for-sale-cairo-new-cairo-compounds-stwn-ryzydns-by-ar-y-llttwyr/,2427000,1,1,42,29.986745,31.379453,4,بدون تشطيب,القاهرة الكبرى, حي الكوثر
https://aqarmap.com.eg/ar/listing/6413072-for-sale-cairo-new-administrative-capital-r3-lmqsd-almaqsed-villas/,3776000,3,2,170,30.043821,31.68707,1,سوبر لوكس,القاهرة الكبرى, المقصد فيلاز 
https://aqarmap.com.eg/ar/listing/6560663-for-sale-cairo-new-cairo-compounds-sarai/,3550000,1,1,50,30.11037,31.698057,5,بدون تشطيب,القاهرة الكبرى, ايلان 
https://aqarmap.com.eg/ar/listing/6558034-for-sale-cairo-nasr-city-el-hay-el-sabea-ibn-qutaybah-st/,2900000,2,1,100,30.043821,31.335508,1,سوبر لوكس,القاهرة الكبرى, شارع ابن قتيبة
https://aqarmap.com.eg/ar/listing/5672160-for-sale-cairo-6th-of-october-compounds-dream-land-lake-dream-dream-land-compound/,6000000,3,3,163,29.977228,31.016904,2,سوبر لوكس,القاهرة الكبرى, ليك دريم 
https://aqarmap.com.eg/ar/listing/6542399-for-sale-cairo-new-cairo-madinaty-seventh-zone-buildings-mdynty-by-7/,4950000,2,1,96,30.091361,31.643125,4,اكسترا سوبر لوكس,القاهرة الكبرى, مدينتي 
https://aqarmap.com.eg/ar/listing/6545870-for-sale-cairo-el-sheikh-zayed-city-compounds-calm-residence-dcm/,8660000,3,3,180,30.043821,31.016904,0,نصف تشطيب,القاهرة الكبرى, كالم ريزيدنس 
https://aqarmap.com.eg/ar/listing/6627078-for-sale-cairo-6th-of-october-el-ahyaa-neighborhood-1st-al-maahad/,4800000,3,2,200,29.977228,30.945493,2,اكسترا سوبر لوكس,القاهرة الكبرى, شارع المعهد
https://aqarmap.com.eg/ar/listing/6542648-for-sale-cairo-new-cairo-el-kornfol-el-kornfol-1/,3600000,3,2,130,30.053331,31.522275,1,سوبر لوكس,القاهرة الكبرى, القرنفل 1
https://aqarmap.com.eg/ar/listing/6390688-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-monark-compound-royal/,3560889,3,3,160,30.081855,31.555234,2,نصف تشطيب,القاهرة الكبرى, مونارك ريزيدنس 
https://aqarmap.com.eg/ar/listing/6521766-for-sale-cairo-new-cairo-compounds-stwn-ryzydns-by-ar-y-llttwyr/,5080000,3,3,200,29.986745,31.379453,0,نصف تشطيب,القاهرة الكبرى, حي الكوثر
https://aqarmap.com.eg/ar/listing/6535446-for-sale-cairo-new-heliopolis-compounds-sodic-east-azailya/,10500000,3,2,160,30.157877,31.659604,0,اكسترا سوبر لوكس,القاهرة الكبرى, حي الكوثر
https://aqarmap.com.eg/ar/listing/6521804-for-sale-cairo-new-cairo-compounds-the-view-waterway/,6757000,2,2,132,30.024799,31.511289,0,اكسترا سوبر لوكس,القاهرة الكبرى, حي الكوثر
https://aqarmap.com.eg/ar/listing/6585632-for-sale-cairo-new-cairo-compounds-lakeview-residence/,14200000,3,4,181,30.024799,31.533262,0,بدون تشطيب,القاهرة الكبرى, ليك فيو ريزيدنس 
https://aqarmap.com.eg/ar/listing/6625313-for-sale-cairo-badr-city-hai-el-ashgar-featured-neighborhood-bait-el-watan/,1300000,3,2,140,30.119873,31.731016,3,بدون تشطيب,القاهرة الكبرى, بيت الوطن
https://aqarmap.com.eg/ar/listing/6605723-for-sale-alexandria-lskndry-ljdyd-kmbwnd-blskndry-ljdyd-swry/,14000000,3,4,266,31.178409,29.923765,3,اكسترا سوبر لوكس,الاسكندرية, كمبوند صواري 
https://aqarmap.com.eg/ar/listing/6626954-for-sale-cairo-new-cairo-madinaty-eighth-zone-buildings-madinaty-b-8/,9002000,3,3,155,30.11037,31.632139,3,سوبر لوكس,القاهرة الكبرى, مدينتي 
https://aqarmap.com.eg/ar/listing/6627252-for-sale-cairo-6th-of-october-lhsry/,3800000,3,1,145,29.986745,30.94,3,سوبر لوكس,القاهرة الكبرى, الحصري
https://aqarmap.com.eg/ar/listing/6627261-for-sale-cairo-new-cairo-madinaty-fourteenth-zone-buildings-fourteenth-zone-buildings/,8156000,3,2,107,30.091361,31.676084,3,سوبر لوكس,القاهرة الكبرى, منطقة العمارات 14
https://aqarmap.com.eg/ar/listing/6610014-for-sale-cairo-new-cairo-el-andalous-al-andalus-1/,4100000,3,2,170,29.99626,31.511289,4,نصف تشطيب,القاهرة الكبرى, الأندلس 1
https://aqarmap.com.eg/ar/listing/6399868-for-sale-cairo-hadayek-el-ahram-mntq/,2200000,3,2,196,29.986745,31.099302,4,بدون تشطيب,القاهرة الكبرى, منطقة أ
https://aqarmap.com.eg/ar/listing/6627226-for-sale-cairo-new-cairo-el-narges-el-narges-1-badr-khan-ali-st/,7000000,3,3,210,30.024799,31.456357,1,نصف تشطيب,القاهرة الكبرى, شارع بدر
