URL,Price,Address,Rooms,Baths,Area,Lat,Lon,Floor,Finishing
https://aqarmap.com.eg/ar/listing/6241451-for-sale-cairo-new-cairo-compounds-stwn-ryzydns-by-ar-y-llttwyr/,"10,850,000
    جنيه",القاهرة الكبرى  /  ستون ريزيدنس - بي آر إي,2,3,155,29.986745,31.379453,الارضي,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6083316-for-sale-cairo-new-administrative-capital-r7-syn-7/,"9,863,761
    جنيه",القاهرة الكبرى  /  كمبوند سين 7 - اكام,3,2,174,29.967712,31.698057,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6038838-for-sale-cairo-el-shorouk-compounds-alborouj/,"17,000,000
    جنيه",القاهرة الكبرى  /  كمبوند البروج - إمكان,3,3,180,30.195866,31.659604,الارضي,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6124598-for-sale-red-sea-hurghada-resorts-mubark-6/,"2,640,000
    جنيه",البحر الأحمر  /  مبارك 6,1,1,63,27.160308,33.818418,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6115646-for-sale-cairo-new-cairo-compounds-sarai/,"14,866,594
    جنيه",القاهرة الكبرى  /  ايلان - كمبوند سراي,4,3,220,30.11037,31.698057,الارضي,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6446020-for-sale-red-sea-kwrnysh-lgrdq/,"3,100,000
    جنيه",البحر الأحمر  /  كورنيش الغردقة,1,1,62,27.1994,33.840391,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6108300-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,"5,472,000
    جنيه",البحر الأحمر  /  منتجع ايكونك - امبرور,3,1,144,27.218941,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6093617-for-sale-cairo-new-cairo-madinaty-twelfth-zone-buildings/,"13,000,000
    جنيه",المنطقه الثانيه عشر عمارات,3,2,160,30.081855,31.676084,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6506789-for-sale-cairo-hadayek-el-ahram-mntq-d/,"5,800,000
    جنيه",منطقة د,N/A,N/A,350,29.977228,31.099302,N/A,N/A
https://aqarmap.com.eg/ar/listing/6490112-for-sale-cairo-faisal-el-maryotyah-agyad-st/,"1,900,000
    جنيه",القاهرة الكبرى  /  شارع اجياد,3,2,180,30.005774,31.137754,N/A,N/A
https://aqarmap.com.eg/ar/listing/6177808-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-sun-capital/,"10,870,000
    جنيه",القاهرة الكبرى  /  كمبوند صن كابيتال - ارابيا,3,3,185,29.939155,31.088315,2,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6086512-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-sun-capital/,"5,000,000
    جنيه",القاهرة الكبرى  /  كمبوند صن كابيتال - ارابيا,3,3,160,29.939155,31.088315,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6231420-for-sale-cairo-new-administrative-capital-r7-kmbwnd-bwtnyk-nyw-jynyryshn-llttwyr/,"5,758,180
    جنيه",كمبوند بوتانيكا - نيو جينيريشن,2,2,142,29.958194,31.731016,7,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6413040-for-sale-cairo-new-cairo-compounds-hyde-park-park-corner-hyde-park/,"10,500,000
    جنيه",القاهرة الكبرى  /  بارك كورنر - كمبوند هايد بارك,3,3,179,29.967712,31.544248,1,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6445503-for-sale-red-sea-el-ahyaa/,"3,130,000
    جنيه",البحر الأحمر  /  الاحياء,1,1,58,27.248246,33.829404,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6320536-for-sale-cairo-6th-of-october-hadaeq-october-golden-square/,"3,125,500
    جنيه",القاهرة الكبرى  /  المربع الذهبي,3,3,133,29.920113,31.071836,3,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6261667-for-sale-cairo-new-cairo-compounds-el-patio-oro/,"14,760,000
    جنيه",القاهرة الكبرى  /  كمبوند الباتيو أورو - لافيستا,3,2,164,30.034311,31.588193,3,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6326946-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-sun-capital/,"13,700,000
    جنيه",القاهرة الكبرى  /  كمبوند صن كابيتال - ارابيا,3,3,178,29.939155,31.088315,4,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6079547-for-sale-cairo-el-sheikh-zayed-city-compounds-zyd-wr-llttwyr/,"7,750,000
    جنيه",القاهرة الكبرى  /  زد تاور - كمبوند زيد الشيخ زايد,2,2,102,30.053331,31.000425,3,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6043532-for-sale-cairo-new-cairo-compounds-moon-valley-2/,"12,000,000
    جنيه",القاهرة الكبرى  /  كمبوند مون فالي 2 - ارابيا,2,2,130,30.043821,31.505796,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6282554-for-sale-cairo-new-cairo-compounds-hyde-park-park-corner-hyde-park/,"12,500,000
    جنيه",القاهرة الكبرى  /  بارك كورنر - كمبوند هايد بارك,3,3,192,29.967712,31.544248,3,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6178999-for-sale-cairo-new-administrative-capital-r7-lumia-residence-dubai-developments/,"6,953,000
    جنيه",القاهرة الكبرى  /  لوميا ريزيدنس - دبي للتطوير العقاري,4,4,177,29.967712,31.720029,7,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6515037-for-sale-alexandria-smouha-Muruj/,"9,680,000
    جنيه",الاسكندرية  /  مروج,3,1,176,31.206603,29.96771,13,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6259166-for-sale-cairo-hadayek-el-ahram-mntq-n/,"2,950,000
    جنيه",القاهرة الكبرى  /  منطقة ن,3,2,175,29.958194,31.093809,1,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6081015-for-sale-cairo-faisal-el-maryotyah-agyad-st/,"1,750,000
    جنيه",القاهرة الكبرى  /  شارع اجياد,3,2,150,30.005774,31.137754,9,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6125467-for-sale-north-coast-new-alamein-mntj-t-l-lmyn-ljdyd-marina-eight-m8-sed/,"7,500,000
    جنيه",الساحل الشمالي  /  منتجع مارينا 8 - السعودية المصرية,4,2,152,30.829998,29.006406,2,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6304620-for-sale-north-coast-new-alamein-lhy-lltyny-lshrk-ls-wdy-lmsry-llt-myr/,"7,800,000
    جنيه",الساحل الشمالي  /  الحي اللاتيني - الشركة السعودية المصرية للتعمير,3,3,175,30.858295,28.902036,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6212237-for-sale-cairo-el-shorouk-compounds-palm-island-compound-tg/,"3,735,000
    جنيه",القاهرة الكبرى  /  كمبوند بالم ايلاند - تي جي,2,2,115,30.119873,31.654111,2,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6089718-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,"4,505,000
    جنيه",البحر الأحمر  /  منتجع ايكونك - امبرور,2,1,106,27.218941,33.834897,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6332005-for-sale-cairo-el-maadi-compounds-darna-compound/,"4,100,000
    جنيه",القاهرة الكبرى  /  كمبوند دارنا - ام سكويرد,3,3,200,29.986745,31.313535,7,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6313711-for-sale-cairo-6th-of-october-compounds-mountain-view-icity-october-mv-park-mountain-view-icity-october/,"5,100,000
    جنيه",القاهرة الكبرى  /  ماونتن فيو بارك - كمبوند ماونتن فيو اى سيتى أكتوبر,3,3,145,30.005774,30.923521,3,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6039170-for-sale-cairo-6th-of-october-compounds-nyoum-october-arab-developmentt/,"3,050,000
    جنيه",القاهرة الكبرى  /  كمبوند نيوم أكتوبر - المطورون العرب,2,1,93,29.986745,30.874082,3,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6236931-for-sale-cairo-faisal-el-lebeny/,"2,000,000
    جنيه",القاهرة الكبرى  /  اللبيني,3,2,170,29.986745,31.14874,7,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6042187-for-sale-cairo-nasr-city-makram-ebeid/,"7,000,000
    جنيه",القاهرة الكبرى  /  شارع مكرم عبيد,4,2,230,30.06284,31.341001,10,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6105570-for-sale-cairo-el-sheikh-zayed-city-compounds-jirian-compound-mountain-view/,"20,000,000
    جنيه",القاهرة الكبرى  /  كمبوند جريان - ماونتن فيو,3,2,160,30.06284,30.967466,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6235102-for-sale-cairo-el-mohandesen-shareaa-shehab/,"8,000,000
    جنيه",القاهرة الكبرى  /  شارع شهاب,2,2,200,30.053331,31.192686,1,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6066102-for-sale-cairo-el-shorouk-compounds-palm-island-compound-tg/,"5,538,412
    جنيه",القاهرة الكبرى  /  كمبوند بالم ايلاند - تي جي,3,2,138,30.119873,31.654111,1,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6132458-for-sale-cairo-6th-of-october-compounds-mountain-view-icity-october-mv-park-mountain-view-icity-october/,"5,000,000
    جنيه",القاهرة الكبرى  /  ماونتن فيو بارك - كمبوند ماونتن فيو اى سيتى أكتوبر,3,3,160,30.005774,30.923521,3,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6327970-for-sale-cairo-new-cairo-compounds-fifth-square/,"18,000,000
    جنيه",القاهرة الكبرى  /  كمبوند فيفث سكوير - المراسم,4,4,270,30.053331,31.533262,1,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6302363-for-sale-cairo-new-cairo-el-narges-el-narges-omarat-mohamed-sabry-abu-alam-st/,"4,300,000
    جنيه",القاهرة الكبرى  /  شارع محمد صبري ابو علم,N/A,N/A,135,30.005774,31.456357,N/A,N/A
https://aqarmap.com.eg/ar/listing/6202892-for-sale-cairo-6th-of-october-compounds-palm-parks/,"11,572,000
    جنيه",القاهرة الكبرى  /  كمبوند بالم باركس - بالم هيلز,2,2,91,29.99626,31.000425,الارضي,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6353388-for-sale-red-sea-hy-lkwthr/,"3,330,000
    جنيه",البحر الأحمر  /  حي الكوثر,1,1,64,27.22871,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6446099-for-sale-red-sea-hurghada-resorts-one-7-resort-ronberg/,"6,625,000
    جنيه",البحر الأحمر  /  منتجع وان سيفن - كرونبرج,3,1,106,27.111423,33.818418,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6433330-for-sale-red-sea-hy-lkwthr/,"6,187,500
    جنيه",البحر الأحمر  /  حي الكوثر,1,1,75,27.22871,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6110446-for-sale-red-sea-hurghada-resorts-florenza-khamsin-eitc/,"1,622,400
    جنيه",البحر الأحمر  /  منتجع فلورنزا خمسين - ايه اي تي سي,1,1,33,27.1994,33.840391,3,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6111825-for-sale-red-sea-hurghada-resorts-florenza-khamsin-eitc/,"1,622,400
    جنيه",البحر الأحمر  /  منتجع فلورنزا خمسين - ايه اي تي سي,1,1,34,27.1994,33.840391,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6132223-for-sale-cairo-el-sheikh-zayed-city-compounds-jirian-compound-mountain-view/,"16,770,903
    جنيه",القاهرة الكبرى  /  كمبوند جريان - ماونتن فيو,3,3,150,30.06284,30.967466,3,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/5096608-for-sale-cairo-el-sheikh-zayed-city-compounds-the-courtyard-mall-dorra/,"14,500,000
    جنيه",مول ذا كورت يارد - درة,3,3,152,30.081855,30.896055,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6181458-for-sale-cairo-new-cairo-compounds-sarai/,"6,580,358
    جنيه",القاهرة الكبرى  /  ايلان - كمبوند سراي,2,2,95,30.11037,31.698057,2,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6445101-for-sale-red-sea-hurghada-resorts-one-7-resort-ronberg/,"9,660,000
    جنيه",البحر الأحمر  /  منتجع وان سيفن - كرونبرج,3,1,134,27.111423,33.818418,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6397932-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-o-west-w-byzns-dystrykt-wrskwm-llttwyr/,"22,000,000
    جنيه",او بيزنس ديستريكت - كمبوند أو ويست,3,3,240,29.967712,30.989438,1,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6166911-for-sale-cairo-6th-of-october-compounds-tiba-gardens/,"8,925,000
    جنيه",القاهرة الكبرى  /  كمبوند طيبه جاردنز - الوطنية,4,3,335,29.986745,30.929014,4,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6145289-for-sale-cairo-faisal-el-maryotyah-al-shesheini-st/,"2,150,000
    جنيه",القاهرة الكبرى  /  شارع الشيشيني,N/A,N/A,175,30.005774,31.143247,N/A,N/A
https://aqarmap.com.eg/ar/listing/6265675-for-sale-cairo-new-cairo-compounds-zyd-yst/,"11,150,000
    جنيه",كمبوند زيد إيست - أورا,1,1,77,29.977228,31.566221,3,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6105301-for-sale-cairo-6th-of-october-compounds-icon-park-compound-al-fedaa/,"6,709,841
    جنيه",القاهرة الكبرى  /  كمبوند ايكون بارك - الفداء,3,3,161,29.958194,30.950986,4,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6190767-for-sale-cairo-new-cairo-compounds-tag-city-origami-gardens-taj-city-compound/,"9,900,000
    جنيه",القاهرة الكبرى  /  أوريجامي جاردنز - كمبوند تاج سيتي,4,4,208,30.072348,31.401426,الارضي,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6331161-for-sale-cairo-new-cairo-bait-el-watan-sixth-neighborhood/,"5,240,000
    جنيه",القاهرة الكبرى  /  الحي السادس,N/A,N/A,180,30.034311,31.560728,N/A,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6206504-for-sale-cairo-6th-of-october-el-tawsaat-el-shamalya-ltws-t-lsyhy-lshmly/,"6,500,000
    جنيه",القاهرة الكبرى  /  التوسعات السياحية الشمالية,3,3,185,30.005774,30.94,1,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6502190-for-sale-cairo-hadayek-el-ahram-lmntqh-l/,"2,950,000
    جنيه",القاهرة الكبرى  /  المنطقه ل,3,2,175,29.967712,31.093809,4,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6445829-for-sale-red-sea-hurghada-resorts-one-7-resort-ronberg/,"10,467,600
    جنيه",البحر الأحمر  /  منتجع وان سيفن - كرونبرج,3,1,122,27.111423,33.818418,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6451209-for-sale-cairo-new-administrative-capital-r7-green-avenue/,"3,400,000
    جنيه",القاهرة الكبرى  /  كمبوند جرين أفينو - نيو جيرسي,3,3,158,29.958194,31.720029,7,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6057062-for-sale-cairo-new-heliopolis-compounds-talala-compound-madinet-masr/,"5,000,000
    جنيه",القاهرة الكبرى  /  كمبوند طلالة - مدينة مصر,3,2,125,30.138877,31.68707,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6439438-for-sale-red-sea-hy-lkwthr/,"3,110,000
    جنيه",البحر الأحمر  /  حي الكوثر,1,1,61,27.22871,33.834897,3,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6445822-for-sale-red-sea-hurghada-resorts-one-7-resort-ronberg/,"9,009,000
    جنيه",البحر الأحمر  /  منتجع وان سيفن - كرونبرج,2,1,105,27.111423,33.818418,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6353441-for-sale-red-sea-hy-lkwthr/,"2,650,000
    جنيه",البحر الأحمر  /  حي الكوثر,1,1,52,27.22871,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6114262-for-sale-red-sea-kwrnysh-lgrdq/,"4,727,100
    جنيه",البحر الأحمر  /  كورنيش الغردقة,2,1,99,27.1994,33.840391,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6446099-for-sale-red-sea-hurghada-resorts-one-7-resort-ronberg/,"6,625,000
    جنيه",البحر الأحمر  /  منتجع وان سيفن - كرونبرج,3,1,106,27.111423,33.818418,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6471343-for-sale-cairo-new-cairo-compounds-sarai-esse-residence-sarai/,"5,301,000
    جنيه",القاهرة الكبرى  /  ايس ريزيدنس - سراي,2,2,122,30.100866,31.698057,3,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6427224-for-sale-cairo-new-cairo-madinaty-seventh-zone-buildings-mdynty-by-7/,"5,000,000
    جنيه",القاهرة الكبرى  /  مدينتي - بي 7,2,2,96,30.091361,31.643125,N/A,N/A
https://aqarmap.com.eg/ar/listing/6526597-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-beta-greens/,"7,500,000
    جنيه",القاهرة الكبرى  /  كمبوند بيتا جرينز - بيتا ايجيبت,1,1,79,30.06284,31.654111,1,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6503084-for-sale-cairo-el-mohandesen-shareaa-el-sudan/,"2,850,000
    جنيه",القاهرة الكبرى  /  شارع السودان,2,1,122,30.081855,31.209165,6,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6056130-for-sale-cairo-new-cairo-madinaty-sixth-zone-buildings-ragab-sons/,"5,600,000
    جنيه",القاهرة الكبرى  /  أولاد رجب,3,1,143,30.081855,31.643125,5,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6353388-for-sale-red-sea-hy-lkwthr/,"3,330,000
    جنيه",البحر الأحمر  /  حي الكوثر,1,1,64,27.22871,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6503070-for-sale-cairo-imbaba-jasmine-gardens/,"1,850,000
    جنيه",القاهرة الكبرى  /  كمبوند الياسمين جاردنز,2,1,105,30.081855,31.209165,4,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6448961-for-sale-red-sea-kwrnysh-lgrdq/,"3,100,000
    جنيه",البحر الأحمر  /  كورنيش الغردقة,1,1,62,27.1994,33.840391,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6433330-for-sale-red-sea-hy-lkwthr/,"6,187,500
    جنيه",البحر الأحمر  /  حي الكوثر,1,1,75,27.22871,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6110446-for-sale-red-sea-hurghada-resorts-florenza-khamsin-eitc/,"1,622,400
    جنيه",البحر الأحمر  /  منتجع فلورنزا خمسين - ايه اي تي سي,1,1,33,27.1994,33.840391,3,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6111825-for-sale-red-sea-hurghada-resorts-florenza-khamsin-eitc/,"1,622,400
    جنيه",البحر الأحمر  /  منتجع فلورنزا خمسين - ايه اي تي سي,1,1,34,27.1994,33.840391,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6422198-for-sale-red-sea-el-hadba-sheraton-st/,"4,674,600
    جنيه",البحر الأحمر  /  شارع الشيراتون,2,1,106,27.218941,33.834897,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6110393-for-sale-red-sea-hurghada-resorts-scandic-resort-eitc/,"4,537,447
    جنيه",البحر الأحمر  /  منتجع سكانديك - ايه اي تي سي,1,1,53,27.1994,33.840391,4,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6498750-for-sale-red-sea-hurghada-resorts-mntj-mjr-brym-llttwyr/,"9,685,000
    جنيه",البحر الأحمر  /  منتجع ماجرا - برايم,2,1,149,27.355632,33.659116,3,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6454690-for-sale-red-sea-el-ahyaa/,"3,870,000
    جنيه",البحر الأحمر  /  الاحياء,1,1,71,27.248246,33.829404,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6454487-for-sale-red-sea-hurghada-resorts-one-7-resort-ronberg/,"6,930,000
    جنيه",البحر الأحمر  /  منتجع وان سيفن - كرونبرج,2,1,105,27.111423,33.818418,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6456068-for-sale-red-sea-hurghada-resorts-mubark-6/,"4,050,000
    جنيه",البحر الأحمر  /  مبارك 6,2,1,81,27.160308,33.818418,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6280334-for-sale-red-sea-el-hadba-sheraton-st/,"4,630,500
    جنيه",البحر الأحمر  /  شارع الشيراتون,2,1,105,27.218941,33.834897,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6234888-for-sale-red-sea-hurghada-resorts-long-beach-residence-eitc/,"4,349,954
    جنيه",البحر الأحمر  /  لونج بيتش ريزيدنس - ايه اي تي سي,1,1,56,27.082082,33.851377,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6354169-for-sale-red-sea-hy-lkwthr/,"3,275,000
    جنيه",البحر الأحمر  /  حي الكوثر,1,1,63,27.22871,33.834897,3,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6057384-for-sale-cairo-new-cairo-madinaty-first-zone-buildings-madinaty-road/,"14,500,000
    جنيه",طريق مدينتي,4,4,245,30.100866,31.632139,6,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6041871-for-sale-cairo-el-sheikh-zayed-city-compounds-greens/,"12,000,000
    جنيه",القاهرة الكبرى  /  كمبوند جرينز - درة,3,3,192,30.034311,30.989438,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6206617-for-sale-cairo-el-mohandesen-shareaa-el-sudan/,"3,050,000
    جنيه",القاهرة الكبرى  /  شارع السودان,3,2,160,30.081855,31.209165,4,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6177681-for-sale-cairo-new-cairo-el-yassamin-el-yasmeen-2-jafar-ibn-abi-talib-st/,"12,200,000
    جنيه",شارع جعفر بن ابي طالب,5,3,323,30.053331,31.445371,الارضي,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6465900-for-sale-cairo-new-cairo-6th-settlement-compounds-cairova-compound-rna/,"7,900,000
    جنيه",القاهرة الكبرى  /  كمبوند كايروفا - ار ان اي,3,3,151,29.948675,31.560728,1,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6452165-for-sale-cairo-new-cairo-ganob-el-akadamiya-south-academy-b-taha-hussein-st/,"12,000,000
    جنيه",شارع طه حسين,4,2,470,30.043821,31.417905,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6089896-for-sale-cairo-imbaba-jasmine-gardens/,"1,800,000
    جنيه",القاهرة الكبرى  /  كمبوند الياسمين جاردنز,2,2,105,30.081855,31.209165,4,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6502839-for-sale-cairo-new-cairo-el-lotus-lotus-south/,"7,200,000
    جنيه",القاهرة الكبرى  /  اللوتس الجنوبيه,3,2,180,30.024799,31.516782,3,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6092923-for-sale-cairo-imbaba-jasmine-gardens/,"2,880,000
    جنيه",القاهرة الكبرى  /  كمبوند الياسمين جاردنز,3,2,160,30.081855,31.209165,4,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6146549-for-sale-cairo-imbaba-jasmine-gardens/,"2,440,000
    جنيه",القاهرة الكبرى  /  كمبوند الياسمين جاردنز,3,1,122,30.081855,31.209165,4,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6146602-for-sale-cairo-imbaba-jasmine-gardens/,"3,075,000
    جنيه",القاهرة الكبرى  /  كمبوند الياسمين جاردنز,3,2,162,30.081855,31.209165,4,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6146574-for-sale-cairo-imbaba-jasmine-gardens/,"3,050,000
    جنيه",القاهرة الكبرى  /  كمبوند الياسمين جاردنز,3,2,160,30.081855,31.209165,4,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6510611-for-sale-cairo-el-mohandesen-shareaa-el-sudan/,"3,150,000
    جنيه",القاهرة الكبرى  /  شارع السودان,3,2,155,30.081855,31.209165,3,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6421117-for-sale-cairo-el-mohandesen-shareaa-el-sudan/,"3,150,000
    جنيه",القاهرة الكبرى  /  شارع السودان,3,3,175,30.081855,31.209165,6,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6490921-for-sale-cairo-imbaba-jasmine-gardens/,"3,150,000
    جنيه",القاهرة الكبرى  /  كمبوند الياسمين جاردنز,3,1,162,30.081855,31.209165,3,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6114559-for-sale-cairo-imbaba-jasmine-gardens/,"2,440,000
    جنيه",القاهرة الكبرى  /  كمبوند الياسمين جاردنز,3,2,122,30.081855,31.209165,4,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6092734-for-sale-cairo-imbaba-jasmine-gardens/,"2,975,000
    جنيه",القاهرة الكبرى  /  كمبوند الياسمين جاردنز,3,3,175,30.081855,31.209165,4,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6075306-for-sale-cairo-imbaba-jasmine-gardens/,"1,800,000
    جنيه",القاهرة الكبرى  /  كمبوند الياسمين جاردنز,2,2,105,30.081855,31.209165,2,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6516527-for-sale-cairo-new-cairo-el-andalous-al-andalus-1/,"4,200,000
    جنيه",القاهرة الكبرى  /  الأندلس 1,3,3,180,29.99626,31.511289,3,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6057384-for-sale-cairo-new-cairo-madinaty-first-zone-buildings-madinaty-road/,"14,500,000
    جنيه",طريق مدينتي,4,4,245,30.100866,31.632139,6,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6041871-for-sale-cairo-el-sheikh-zayed-city-compounds-greens/,"12,000,000
    جنيه",القاهرة الكبرى  /  كمبوند جرينز - درة,3,3,192,30.034311,30.989438,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6285704-for-sale-north-coast-new-alamein-lhy-lltyny-lshrk-ls-wdy-lmsry-llt-myr/,"5,820,000
    جنيه",الساحل الشمالي  /  الحي اللاتيني - الشركة السعودية المصرية للتعمير,5,5,240,30.858295,28.902036,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6110393-for-sale-red-sea-hurghada-resorts-scandic-resort-eitc/,"4,537,447
    جنيه",البحر الأحمر  /  منتجع سكانديك - ايه اي تي سي,1,1,53,27.1994,33.840391,4,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6498105-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-aliva-compound-mountain-view/,"12,800,000
    جنيه",القاهرة الكبرى  /  كمبوند اليفا - ماونتن فيو,2,2,120,30.053331,31.670591,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6309462-for-sale-cairo-el-agouza-al-mathaf-al-zerai-st/,"4,500,000
    جنيه",القاهرة الكبرى  /  شارع المتحف الزراعي,3,1,158,30.053331,31.209165,3,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6452165-for-sale-cairo-new-cairo-ganob-el-akadamiya-south-academy-b-taha-hussein-st/,"12,000,000
    جنيه",شارع طه حسين,4,2,470,30.043821,31.417905,1,نصف تشطيب
