URL,Price,State,Rooms,Baths,Area,Lat,Lon,Floor,Finishing
https://aqarmap.com.eg/ar/listing/6558713-for-sale-cairo-new-cairo-90th-street-south-teseen-st/,"8,500,000 جنيه",القاهرة الكبرى / شارع التسعين الجنوبي,3,3,200,30.024799,31.47833,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6435453-for-sale-cairo-new-cairo-compounds-el-ashrafia/,"9,000,000 جنيه",القاهرة الكبرى / كمبوند الاشرفية - أرابيا,4,3,218,30.043821,31.47833,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6568988-for-sale-cairo-el-shorouk-compounds-al-burouj-compound-imkan/,"5,500,000 جنيه",,1,1,70,30.195866,31.659604,3,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6590743-for-sale-cairo-new-cairo-compounds-mountain-view-hyde-park/,"7,600,000 جنيه",القاهرة الكبرى / كمبوند ماونتن فيو هايد بارك,3,3,173,29.986745,31.549741,1,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6568819-for-sale-cairo-new-cairo-el-yassamin-el-yasmeen-3-mohamed-rahim-st/,"10,500,000 جنيه",,3,3,350,30.053331,31.456357,3,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6587877-for-sale-cairo-new-cairo-compounds-tag-city-origami-gardens-taj-city-compound/,"7,750,000 جنيه",القاهرة الكبرى / أوريجامي جاردنز - كمبوند تاج سيتي,3,2,162,30.072348,31.423398,2,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6571606-for-sale-cairo-new-administrative-capital-mntq-lmstthmryn-il-bosco/,"8,960,000 جنيه",القاهرة الكبرى / كمبوند ال بوسكو - مصر ايطاليا,2,2,126,29.977228,31.70355,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6551053-for-sale-cairo-el-shorouk-compounds-palm-island-compound-tg/,"4,450,000 جنيه",القاهرة الكبرى / كمبوند بالم ايلاند - تي جي,3,2,138,30.119873,31.654111,2,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6571598-for-sale-cairo-new-cairo-compounds-the-icon-gardens-compound-style-home/,"8,516,000 جنيه",القاهرة الكبرى / كمبوند ذا ايكون جاردنز - ستايل هوم,3,3,183,29.967712,31.511289,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6325268-for-sale-cairo-new-cairo-compounds-stwn-ryzydns-by-ar-y-llttwyr/,"5,950,000 جنيه",القاهرة الكبرى / ستون ريزيدنس - بي آر إي,3,3,175,29.986745,31.379453,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6325268-for-sale-cairo-new-cairo-compounds-stwn-ryzydns-by-ar-y-llttwyr/,"5,950,000 جنيه",القاهرة الكبرى / ستون ريزيدنس - بي آر إي,3,3,175,29.986745,31.379453,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6351701-for-sale-cairo-new-cairo-llwts-ljdyd/,"5,700,000 جنيه",القاهرة الكبرى / اللوتس الجديدة,3,3,180,30.024799,31.516782,3,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6585037-for-sale-red-sea-hurghada-resorts-long-beach-residence-eitc/,"5,999,726 جنيه",البحر الأحمر / لونج بيتش ريزيدنس - ايه اي تي سي,N/A,N/A,88,27.082082,33.851377,N/A,N/A
https://aqarmap.com.eg/ar/listing/4706133-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-isola/,"4,565,000 جنيه",,3,3,265,29.920113,31.071836,الارضي,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6279929-for-sale-cairo-new-cairo-compounds-kmbwnd-lnkhyl/,"7,200,000 جنيه",القاهرة الكبرى / كمبوند النخيل,3,3,200,30.06284,31.428892,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6574640-for-sale-cairo-el-sheikh-zayed-city-lshykh-zyd-ljdyd-karmell-compound-sodic/,"16,817,000 جنيه",القاهرة الكبرى / كمبوند كارميل - سوديك,N/A,N/A,159,30.072348,30.863096,N/A,N/A
https://aqarmap.com.eg/ar/listing/6583253-for-sale-cairo-6th-of-october-hadaeq-october-tryq-hmd-zwyl/,"4,256,000 جنيه",القاهرة الكبرى / طريق احمد زويل,3,3,145,29.948675,31.055356,2,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6485082-for-sale-cairo-6th-of-october-hadaeq-october-golden-square/,"4,344,000 جنيه",القاهرة الكبرى / المربع الذهبي,3,3,181,29.920113,31.071836,3,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6542990-for-sale-cairo-new-cairo-new-narges/,"4,800,000 جنيه",,2,1,320,29.99626,31.456357,5,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6548011-for-sale-cairo-new-cairo-compounds-the-icon-gardens-compound-style-home/,"5,580,000 جنيه",القاهرة الكبرى / كمبوند ذا ايكون جاردنز - ستايل هوم,3,2,178,29.967712,31.511289,2,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6595192-for-sale-cairo-new-cairo-el-banafsg-el-banafsag-3/,"8,000,000 جنيه",القاهرة الكبرى / البنفسج 3,3,2,200,30.06284,31.467344,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6457846-for-sale-cairo-new-cairo-compounds-stwn-ryzydns-by-ar-y-llttwyr/,"6,600,000 جنيه",القاهرة الكبرى / ستون ريزيدنس - بي آر إي,3,3,220,29.986745,31.379453,الارضي,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6356292-for-sale-cairo-new-cairo-bait-el-watan-second-neighborhood/,"3,370,000 جنيه",القاهرة الكبرى / الحي الثاني,3,2,161,30.072348,31.544248,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6585025-for-sale-red-sea-hurghada-resorts-long-beach-residence-eitc/,"6,105,780 جنيه",البحر الأحمر / لونج بيتش ريزيدنس - ايه اي تي سي,N/A,N/A,90,27.082082,33.851377,N/A,N/A
https://aqarmap.com.eg/ar/listing/6537830-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-address-home-compound-arkan/,"4,540,000 جنيه",القاهرة الكبرى / كمبوند ادريس هوم - أركان,3,3,181,29.920113,31.071836,3,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6574634-for-sale-cairo-el-sheikh-zayed-city-lshykh-zyd-ljdyd-karmell-compound-sodic/,"16,400,000 جنيه",القاهرة الكبرى / كمبوند كارميل - سوديك,N/A,N/A,124,30.072348,30.863096,N/A,N/A
https://aqarmap.com.eg/ar/listing/6595176-for-sale-cairo-new-cairo-bait-el-watan-fourth-neighborhood/,"4,345,000 جنيه",القاهرة الكبرى / الحي الرابع,3,3,195,30.053331,31.555234,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6359991-for-sale-cairo-new-cairo-compounds-tag-city-taj-sultan/,"7,900,000 جنيه",القاهرة الكبرى / تاج سلطان - كمبوند تاج سيتي,3,3,164,30.06284,31.401426,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6595172-for-sale-cairo-new-cairo-bait-el-watan-fourth-neighborhood/,"4,870,000 جنيه",القاهرة الكبرى / الحي الرابع,3,3,220,30.053331,31.555234,3,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6595148-for-sale-cairo-new-cairo-compounds-el-patio-oro/,"6,900,000 جنيه",القاهرة الكبرى / كمبوند الباتيو أورو - لافيستا,2,2,128,30.034311,31.588193,3,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6583582-for-sale-cairo-new-cairo-ganob-el-akadamiya-south-academy-g-sedki-suliman-st/,"8,700,000 جنيه",القاهرة الكبرى / شارع صدقي سليمان,3,3,205,30.034311,31.423398,1,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6584255-for-sale-cairo-new-cairo-lrhb-city-phase-8/,"10,600,000 جنيه",,2,2,197,30.06284,31.511289,الارضي,لوكس
https://aqarmap.com.eg/ar/listing/6585550-for-sale-cairo-new-cairo-compounds-kmbwnd-fyldj-jyt-blm-hylz/,"7,500,000 جنيه",القاهرة الكبرى / كمبوند فيلدج جيت - بالم هيلز,N/A,N/A,146,30.015287,31.49481,N/A,N/A
https://aqarmap.com.eg/ar/listing/6018168-for-sale-cairo-shoubra-el-sahel-rateb-st/,"4,745,000 جنيه",,3,1,130,30.091361,31.236631,8,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6586147-for-sale-cairo-new-cairo-bait-el-watan-second-neighborhood/,"4,500,000 جنيه",القاهرة الكبرى / الحي الثاني,3,3,170,30.072348,31.544248,2,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6481461-for-sale-cairo-new-cairo-compounds-blm-hylz-nyw-kyrw/,"5,200,000 جنيه",القاهرة الكبرى / بالم هيلز نيو كايرو - PHNC,2,3,128,30.06284,31.59918,1,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6583411-for-sale-alexandria-smouha-Muruj/,"6,500,000 جنيه",الاسكندرية / مروج,3,1,168,31.206603,29.96771,13,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6594211-for-sale-red-sea-hurghada-resorts-scandic-resort-eitc/,"10,786,769 جنيه",البحر الأحمر / منتجع سكانديك - ايه اي تي سي,2,1,133,27.248246,33.840391,4,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6630745-for-sale-red-sea-hurghada-resorts-mubark-6/,"4,140,000 جنيه",البحر الأحمر / مبارك 6,2,1,90,27.160308,33.818418,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6630720-for-sale-cairo-new-cairo-compounds-hyde-park-park-corner-hyde-park/,"26,000,000 جنيه",,3,3,188,29.967712,31.544248,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6556402-for-sale-cairo-new-cairo-compounds-villette-vy-ryzydns-villette/,"23,000,000 جنيه",,4,4,303,30.024799,31.555234,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6593101-for-sale-cairo-6th-of-october-6th-tourist-area/,"7,000,000 جنيه",القاهرة الكبرى / المنطقة السياحية السادسة,3,2,240,30.005774,30.978452,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6583712-for-sale-cairo-new-cairo-lrhb-city-phase-5-talaat-mostafa-st/,"7,500,000 جنيه",القاهرة الكبرى / شارع طلعت مصطفي,3,2,132,30.072348,31.483823,3,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6585606-for-sale-cairo-new-cairo-compounds-village-garden-kattameya/,"8,000,000 جنيه",,N/A,N/A,160,30.043821,31.544248,N/A,N/A
https://aqarmap.com.eg/ar/listing/6527589-for-sale-red-sea-hurghada-resorts-long-beach-residence-eitc/,"6,068,322 جنيه",البحر الأحمر / لونج بيتش ريزيدنس - ايه اي تي سي,1,1,110,27.082082,33.851377,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6585592-for-sale-cairo-new-cairo-compounds-eastown-eastown-parks/,"13,000,000 جنيه",,N/A,N/A,156,30.015287,31.511289,N/A,N/A
https://aqarmap.com.eg/ar/listing/6527592-for-sale-red-sea-hurghada-resorts-long-beach-residence-eitc/,"5,654,026 جنيه",البحر الأحمر / لونج بيتش ريزيدنس - ايه اي تي سي,1,1,104,27.082082,33.851377,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6527732-for-sale-red-sea-hurghada-resorts-long-beach-residence-eitc/,"6,024,977 جنيه",,1,1,101,27.082082,33.851377,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6527598-for-sale-red-sea-hurghada-resorts-long-beach-residence-eitc/,"6,294,876 جنيه",البحر الأحمر / لونج بيتش ريزيدنس - ايه اي تي سي,1,1,127,27.082082,33.851377,الارضي,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6527760-for-sale-red-sea-hurghada-resorts-long-beach-residence-eitc/,"5,724,484 جنيه",,1,1,105,27.082082,33.851377,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6527601-for-sale-red-sea-hurghada-resorts-beach-of-the-view/,"5,351,622 جنيه",,1,1,78,27.209171,33.840391,الارضي,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6535022-for-sale-cairo-new-cairo-compounds-sarai-elan-sarai-compound/,"6,805,000 جنيه",القاهرة الكبرى / ايلان - كمبوند سراي,3,3,205,30.100866,31.698057,الارضي,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6556343-for-sale-cairo-new-cairo-compounds-tag-city-lake-park-taj-city/,"2,800,000 جنيه",القاهرة الكبرى / ليك بارك - كمبوند تاج سيتي,1,1,58,30.072348,31.412412,1,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6630745-for-sale-red-sea-hurghada-resorts-mubark-6/,"4,140,000 جنيه",البحر الأحمر / مبارك 6,2,1,90,27.160308,33.818418,1,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6630720-for-sale-cairo-new-cairo-compounds-hyde-park-park-corner-hyde-park/,"26,000,000 جنيه",,3,3,188,29.967712,31.544248,2,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6383202-for-sale-cairo-6th-of-october-hadaeq-october-mukhabarat-land/,"3,168,000 جنيه",القاهرة الكبرى / أرض المخابرات,3,3,144,29.901067,31.071836,2,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6540195-for-sale-cairo-el-sheikh-zayed-city-compounds-ritz-compound-arqa/,"3,900,000 جنيه",القاهرة الكبرى / كمبوند ريتز - ارقى,1,1,69,30.053331,30.972959,1,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6569684-for-sale-cairo-nasr-city-6th-zone-ibrahim-nawar-st/,"5,800,000 جنيه",القاهرة الكبرى / شارع إبراهيم نوار,3,2,188,30.072348,31.346494,10,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/5657532-for-sale-cairo-new-cairo-new-narges/,"9,533,286 جنيه",القاهرة الكبرى / النرجس الجديدة,4,4,252,29.99626,31.456357,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6573933-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-valda-village-compound/,"7,410,000 جنيه",القاهرة الكبرى / كمبوند فالدا فيليدج,2,2,126,30.053331,31.621152,2,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6552316-for-sale-red-sea-hurghada-city-el-hadba-sheraton-st/,"5,100,000 جنيه",البحر الأحمر / شارع الشيراتون,2,1,85,27.218941,33.840391,الارضي,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6573790-for-sale-cairo-new-cairo-compounds-hyde-park-centre-ville-hyde-park/,"15,500,000 جنيه",,3,3,200,29.977228,31.544248,الارضي,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6574571-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-address-home-compound-arkan/,"3,347,500 جنيه",القاهرة الكبرى / كمبوند ادريس هوم - أركان,3,2,119,29.920113,31.071836,الارضي,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6503871-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-park-226-haptown-hassan-allam/,"5,105,000 جنيه",,N/A,N/A,137,30.053331,31.654111,N/A,N/A
https://aqarmap.com.eg/ar/listing/6544571-for-sale-red-sea-hurghada-city-el-hadba-sheraton-st/,"4,680,000 جنيه",البحر الأحمر / شارع الشيراتون,1,1,78,27.218941,33.840391,الارضي,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6573729-for-sale-cairo-new-cairo-compounds-blm-hylz-nyw-kyrw/,"8,000,000 جنيه",,3,3,206,30.06284,31.59918,الارضي,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6573708-for-sale-cairo-new-cairo-compounds-el-patio-oro/,"8,500,000 جنيه",القاهرة الكبرى / كمبوند الباتيو أورو - لافيستا,2,2,120,30.034311,31.588193,الارضي,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6573696-for-sale-cairo-new-cairo-compounds-lakeview-residence/,"14,200,000 جنيه",القاهرة الكبرى / ليك فيو ريزيدنس - الحاذق,2,2,143,30.024799,31.533262,الارضي,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6457869-for-sale-cairo-new-cairo-compounds-mwn-ryzydns-lmrsm-llttwyr/,"12,500,000 جنيه",القاهرة الكبرى / مون ريزيدنس - المراسم,3,3,165,30.034311,31.472837,الارضي,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6457853-for-sale-cairo-new-cairo-compounds-mountain-view-hyde-park/,"13,500,000 جنيه",,3,3,172,29.986745,31.549741,1,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6560146-for-sale-cairo-new-cairo-third-settlement-lmstqbl-3/,"3,400,000 جنيه",,3,2,120,29.986745,31.417905,3,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6571425-for-sale-cairo-new-cairo-compounds-zyd-yst/,"7,591,000 جنيه",القاهرة الكبرى / كمبوند زيد إيست - أورا,2,3,143,29.977228,31.566221,4,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6571170-for-sale-cairo-new-administrative-capital-r8-qamari-compound-new-event/,"3,900,000 جنيه",القاهرة الكبرى / كمبوند قمري - نيو ايفنت,2,2,117,29.977228,31.774961,2,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6396789-for-sale-cairo-6th-of-october-hadaeq-october-mukhabarat-land/,"3,200,000 جنيه",,3,3,144,29.901067,31.071836,3,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6452538-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr-address-home-compound-arkan/,"3,075,000 جنيه",القاهرة الكبرى / كمبوند ادريس هوم - أركان,3,3,123,29.920113,31.071836,2,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6567390-for-sale-cairo-new-cairo-el-ahyaa/,"8,850,000 جنيه",القاهرة الكبرى / شارع 1,3,2,255,30.024799,31.47833,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6567455-for-sale-cairo-new-cairo-compounds-brwmynd-ryzydns-wdy-djl-llttwyr/,"6,000,000 جنيه",القاهرة الكبرى / بروميناد ريزيدنس - وادي دجلة,3,3,225,29.986745,31.527769,3,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6566994-for-sale-cairo-new-cairo-lrhb-city-mtdd-lrhb-phase-10-farouk-el-baz-st/,"8,700,000 جنيه",القاهرة الكبرى / شارع فاروق الباز,3,2,162,30.06284,31.500303,5,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6563318-for-sale-cairo-new-cairo-compounds-azad/,"11,500,000 جنيه",القاهرة الكبرى / كمبوند أزاد - تعمير,N/A,N/A,177,30.015287,31.500303,N/A,N/A
https://aqarmap.com.eg/ar/listing/6402484-for-sale-cairo-6th-of-october-bait-el-watan-bait-el-watan-el-asasy/,"3,447,000 جنيه",,3,2,157,30.015287,30.934507,3,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6555460-for-sale-cairo-new-cairo-compounds-eastown-spectrum-eastown-compound/,"20,000,000 جنيه",القاهرة الكبرى / سبيكترام - كمبوند ايست تاون,3,3,208,30.015287,31.511289,1,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6550913-for-sale-cairo-new-cairo-compounds-sarai-elan-sarai-compound/,"6,391,000 جنيه",القاهرة الكبرى / ايلان - كمبوند سراي,2,1,101,30.100866,31.698057,3,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6455350-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-hap-town/,"5,280,876 جنيه",القاهرة الكبرى / كمبوند هاب تاون - حسن علام,3,3,185,30.053331,31.654111,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6537662-for-sale-north-coast-resorts-mrsy-marina-west-marassi/,"75,000,000 جنيه",,2,2,146,30.961979,28.753721,1,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6551323-for-sale-cairo-new-cairo-compounds-the-icon-gardens-compound-style-home/,"6,478,000 جنيه",القاهرة الكبرى / كمبوند ذا ايكون جاردنز - ستايل هوم,3,2,158,29.967712,31.511289,3,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6421239-for-sale-cairo-elnozha-mohammed-refaat-st/,"7,000,000 جنيه",,4,2,270,30.129375,31.368467,1,لوكس
https://aqarmap.com.eg/ar/listing/6562017-for-sale-cairo-new-cairo-compounds-ljzy-mrywt-ryzydns/,"9,500,000 جنيه",,1,2,66,30.034311,31.472837,5,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6402743-for-sale-cairo-new-cairo-bait-el-watan-fourth-neighborhood/,"3,370,000 جنيه",القاهرة الكبرى / الحي الرابع,3,2,161,30.053331,31.555234,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6413265-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-lavenir/,"4,400,000 جنيه",القاهرة الكبرى / كمبوند لافينير - الأهلي صبور,3,3,162,30.06284,31.621152,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6425230-for-sale-cairo-new-cairo-bait-el-watan-fifth-neighborhood/,"3,447,000 جنيه",القاهرة الكبرى / الحي الخامس,3,2,157,30.06284,31.566221,3,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6556364-for-sale-cairo-new-cairo-first-settlement-mhwr-mstfy-kml/,"6,300,000 جنيه",القاهرة الكبرى / محور مصطفي كامل,N/A,N/A,120,30.06284,31.445371,N/A,N/A
https://aqarmap.com.eg/ar/listing/6556414-for-sale-cairo-new-cairo-compounds-sephora-heights/,"9,102,000 جنيه",القاهرة الكبرى / كمبوند سيفورا هايتس - مدن,2,2,110,29.99626,31.500303,3,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6553737-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-lavenir/,"7,200,000 جنيه",القاهرة الكبرى / كمبوند لافينير - الأهلي صبور,4,4,245,30.06284,31.621152,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6553136-for-sale-cairo-el-sheikh-zayed-city-compounds-kmbwnd-fyldj-wyst-dr-llttwyr/,"9,000,000 جنيه",القاهرة الكبرى / كمبوند فيلدج ويست - درة,2,2,110,30.043821,31.022397,الارضي,اكسترا سوبر لوكس
https://aqarmap.com.eg/ar/listing/6428350-for-sale-cairo-el-sheikh-zayed-city-green-revolution/,"5,904,000 جنيه",القاهرة الكبرى / الثورة الخضراء,2,2,128,30.06284,31.000425,5,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6520441-for-sale-cairo-new-cairo-ganob-el-akadamiya-south-academy-a-zaid-ebn-haretha-st/,"7,000,000 جنيه",القاهرة الكبرى / شارع زيد بن حارثه,3,2,190,30.034311,31.417905,2,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6506018-for-sale-cairo-new-cairo-el-lotus-lotus-south/,"4,800,000 جنيه",القاهرة الكبرى / اللوتس الجنوبيه,3,2,140,30.024799,31.516782,الارضي,سوبر لوكس
https://aqarmap.com.eg/ar/listing/6428455-for-sale-cairo-el-sheikh-zayed-city-green-revolution/,"6,211,200 جنيه",القاهرة الكبرى / الثورة الخضراء,2,2,128,30.06284,31.000425,2,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6428306-for-sale-cairo-el-sheikh-zayed-city-green-revolution/,"5,904,000 جنيه",القاهرة الكبرى / الثورة الخضراء,2,2,128,30.06284,31.000425,5,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6428512-for-sale-cairo-el-sheikh-zayed-city-green-revolution/,"6,840,000 جنيه",القاهرة الكبرى / الثورة الخضراء,2,2,128,30.06284,31.000425,4,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6428591-for-sale-cairo-el-sheikh-zayed-city-green-revolution/,"8,994,400 جنيه",القاهرة الكبرى / الثورة الخضراء,3,4,168,30.06284,31.000425,5,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6428201-for-sale-cairo-el-sheikh-zayed-city-green-revolution/,"4,713,000 جنيه",القاهرة الكبرى / الثورة الخضراء,1,1,95,30.06284,31.000425,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6428222-for-sale-cairo-el-sheikh-zayed-city-green-revolution/,"4,827,000 جنيه",القاهرة الكبرى / الثورة الخضراء,1,1,95,30.06284,31.000425,3,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6428542-for-sale-cairo-el-sheikh-zayed-city-green-revolution/,"7,079,200 جنيه",القاهرة الكبرى / الثورة الخضراء,2,2,138,30.06284,31.000425,2,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6428229-for-sale-cairo-el-sheikh-zayed-city-green-revolution/,"4,941,000 جنيه",القاهرة الكبرى / الثورة الخضراء,1,1,95,30.06284,31.000425,2,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6445885-for-sale-cairo-el-sheikh-zayed-city-green-revolution/,"8,994,400 جنيه",القاهرة الكبرى / الثورة الخضراء,3,3,186,30.06284,31.000425,4,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6428211-for-sale-cairo-el-sheikh-zayed-city-green-revolution/,"4,827,000 جنيه",القاهرة الكبرى / الثورة الخضراء,1,1,95,30.06284,31.000425,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6421379-for-sale-cairo-el-sheikh-zayed-city-green-revolution/,"4,713,000 جنيه",القاهرة الكبرى / الثورة الخضراء,1,1,95,30.06284,31.000425,5,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6428558-for-sale-cairo-el-sheikh-zayed-city-green-revolution/,"7,176,000 جنيه",القاهرة الكبرى / الثورة الخضراء,2,2,140,30.06284,31.000425,3,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6428567-for-sale-cairo-el-sheikh-zayed-city-green-revolution/,"7,244,000 جنيه",القاهرة الكبرى / الثورة الخضراء,2,2,145,30.06284,31.000425,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6428490-for-sale-cairo-el-sheikh-zayed-city-green-revolution/,"6,211,200 جنيه",القاهرة الكبرى / الثورة الخضراء,2,22,128,30.06284,31.000425,22,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6540053-for-sale-cairo-new-cairo-bait-el-watan-shml-byt-lwtn/,"3,660,000 جنيه",القاهرة الكبرى / شمال بيت الوطن,3,2,130,30.081855,31.549741,الارضي,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6503850-for-sale-cairo-new-cairo-compounds-the-icon-gardens-compound-style-home/,"4,886,000 جنيه",القاهرة الكبرى / كمبوند ذا ايكون جاردنز - ستايل هوم,3,3,155,29.967712,31.511289,1,بدون تشطيب
https://aqarmap.com.eg/ar/listing/6428567-for-sale-cairo-el-sheikh-zayed-city-green-revolution/,"7,244,000 جنيه",القاهرة الكبرى / الثورة الخضراء,2,2,145,30.06284,31.000425,1,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6542952-for-sale-cairo-new-cairo-bait-el-watan-fifth-neighborhood/,"3,582,000 جنيه",القاهرة الكبرى / الحي الخامس,N/A,N/A,156,30.06284,31.566221,N/A,N/A
https://aqarmap.com.eg/ar/listing/6500474-for-sale-cairo-new-cairo-compounds-mwn-ryzydns-lmrsm-llttwyr/,"6,890,000 جنيه",,N/A,N/A,52,30.034311,31.472837,N/A,N/A
https://aqarmap.com.eg/ar/listing/6421356-for-sale-cairo-el-sheikh-zayed-city-green-revolution/,"4,713,000 جنيه",القاهرة الكبرى / الثورة الخضراء,1,1,95,30.06284,31.000425,4,نصف تشطيب
https://aqarmap.com.eg/ar/listing/6535210-for-sale-cairo-new-cairo-compounds-blm-hylz-nyw-kyrw/,"12,500,000 جنيه",,N/A,N/A,205,30.06284,31.59918,N/A,N/A
